,Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
14181,2017-01-19,Stark Inline Hotel,3111,55,0.0,2688,19,3,3,1,1,2017,2600,111,0.0,3046,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14182,2018-01-18,Stark Inline Hotel,2966,66,0.0,2034,18,3,3,1,1,2018,3339,55,0.0,1772,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14183,2019-01-17,Stark Inline Hotel,3338,59,0.0,1956,17,3,3,1,1,2019,2889,79,0.0,2514,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14184,2017-01-20,Stark Inline Hotel,3623,102,0.0,1743,20,4,3,1,1,2017,2179,83,0.0,4522,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14185,2018-01-19,Stark Inline Hotel,3005,93,0.0,3849,19,4,3,1,1,2018,2754,88,0.0,3146,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14186,2019-01-18,Stark Inline Hotel,2678,93,0.0,2122,18,4,3,1,1,2019,2812,91,0.0,4152,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14187,2017-01-21,Stark Inline Hotel,3890,71,0.0,3841,21,5,3,1,1,2017,3905,57,0.0,3559,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14188,2018-01-20,Stark Inline Hotel,3317,66,0.0,4398,20,5,3,1,1,2018,3368,81,0.0,2808,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14189,2019-01-19,Stark Inline Hotel,3264,60,0.0,2908,19,5,3,1,1,2019,2296,82,0.0,3130,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14190,2017-01-15,Stark Inline Hotel,4851,84,0.0,5163,15,6,3,1,1,2017,3998,97,0.0,2950,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14191,2018-01-14,Stark Inline Hotel,2902,58,0.0,1818,14,6,3,1,1,2018,3197,85,0.0,2945,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14192,2019-01-13,Stark Inline Hotel,4778,104,0.0,4369,13,6,3,1,1,2019,4101,63,0.0,3794,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14193,2017-01-23,Stark Inline Hotel,2919,99,0.0,2414,23,0,4,1,1,2017,4222,100,0.0,3387,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14194,2018-01-22,Stark Inline Hotel,4900,109,0.0,2705,22,0,4,1,1,2018,3544,76,0.0,3013,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14195,2019-01-21,Stark Inline Hotel,3749,70,1694.42,3506,21,0,4,1,1,2019,2147,94,0.0,3192,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14196,2017-01-24,Stark Inline Hotel,3128,107,0.0,5323,24,1,4,1,1,2017,1943,86,0.0,4215,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14197,2018-01-23,Stark Inline Hotel,3694,99,0.0,2837,23,1,4,1,1,2018,2184,87,0.0,2793,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14198,2019-01-22,Stark Inline Hotel,4596,96,0.0,3594,22,1,4,1,1,2019,4171,106,0.0,4160,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14199,2017-01-25,Stark Inline Hotel,3937,75,0.0,3217,25,2,4,1,1,2017,3738,101,0.0,4534,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14200,2018-01-24,Stark Inline Hotel,3064,71,0.0,3737,24,2,4,1,1,2018,1787,78,0.0,2956,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14201,2019-01-23,Stark Inline Hotel,3330,92,0.0,3385,23,2,4,1,1,2019,2442,96,0.0,4133,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14202,2017-01-26,Stark Inline Hotel,3985,48,0.0,2327,26,3,4,1,1,2017,5407,73,0.0,2849,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14203,2018-01-25,Stark Inline Hotel,3033,77,0.0,3159,25,3,4,1,1,2018,3281,70,0.0,2136,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14204,2019-01-24,Stark Inline Hotel,2302,79,0.0,3445,24,3,4,1,1,2019,2945,56,0.0,3532,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14205,2017-01-27,Stark Inline Hotel,3695,108,0.0,3979,27,4,4,1,1,2017,5342,113,0.0,4561,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14206,2018-01-26,Stark Inline Hotel,3469,86,0.0,3406,26,4,4,1,1,2018,3554,91,0.0,3062,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14207,2019-01-25,Stark Inline Hotel,2972,96,0.0,3247,25,4,4,1,1,2019,3661,70,0.0,3641,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14208,2017-01-28,Stark Inline Hotel,2528,89,0.0,4401,28,5,4,1,1,2017,3566,81,0.0,3448,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14209,2018-01-27,Stark Inline Hotel,3069,73,0.0,4267,27,5,4,1,1,2018,1114,105,0.0,1921,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14210,2019-01-26,Stark Inline Hotel,3332,95,0.0,1827,26,5,4,1,1,2019,2777,77,0.0,2724,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14211,2017-01-22,Stark Inline Hotel,4238,111,0.0,2317,22,6,4,1,1,2017,4135,120,0.0,3535,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14212,2018-01-21,Stark Inline Hotel,2438,102,0.0,2777,21,6,4,1,1,2018,3726,92,0.0,3148,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14213,2019-01-20,Stark Inline Hotel,4186,117,0.0,4049,20,6,4,1,1,2019,3290,86,0.0,4161,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14214,2017-01-30,Stark Inline Hotel,3350,90,0.0,2961,30,0,5,1,1,2017,4396,65,0.0,2693,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14215,2018-01-29,Stark Inline Hotel,3616,80,0.0,2554,29,0,5,1,1,2018,3468,82,0.0,4994,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14216,2019-01-28,Stark Inline Hotel,2717,98,0.0,3933,28,0,5,1,1,2019,3525,66,0.0,2905,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14217,2017-01-31,Stark Inline Hotel,3038,82,0.0,2934,31,1,5,1,1,2017,1452,109,0.0,3540,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14218,2018-01-30,Stark Inline Hotel,2584,64,0.0,2927,30,1,5,1,1,2018,3211,91,0.0,3343,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14219,2019-01-29,Stark Inline Hotel,2812,79,0.0,3977,29,1,5,1,1,2019,5257,73,0.0,1243,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14220,2017-02-01,Stark Inline Hotel,3958,63,0.0,3354,1,2,5,2,1,2017,2134,135,0.0,1987,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14221,2018-01-31,Stark Inline Hotel,3368,69,0.0,2952,31,2,5,1,1,2018,2858,95,0.0,1911,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14222,2019-01-30,Stark Inline Hotel,1248,106,2246.34,3475,30,2,5,1,1,2019,2380,50,0.0,4268,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14223,2017-02-02,Stark Inline Hotel,3857,96,0.0,2500,2,3,5,2,1,2017,2669,49,0.0,2361,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14224,2018-02-01,Stark Inline Hotel,4805,74,0.0,3289,1,3,5,2,1,2018,3202,92,0.0,3664,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14225,2019-01-31,Stark Inline Hotel,2205,55,0.0,2329,31,3,5,1,1,2019,3131,99,0.0,3789,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14226,2017-02-03,Stark Inline Hotel,4358,58,0.0,2515,3,4,5,2,1,2017,3845,65,0.0,3545,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14227,2018-02-02,Stark Inline Hotel,3669,101,0.0,2402,2,4,5,2,1,2018,3352,73,0.0,4708,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14228,2019-02-01,Stark Inline Hotel,4474,83,0.0,4200,1,4,5,2,1,2019,3309,69,0.0,3277,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14229,2017-02-04,Stark Inline Hotel,3150,85,0.0,3407,4,5,5,2,1,2017,4386,89,0.0,1763,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14230,2018-02-03,Stark Inline Hotel,3545,96,0.0,4405,3,5,5,2,1,2018,2421,100,0.0,2834,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14231,2019-02-02,Stark Inline Hotel,3813,94,0.0,2081,2,5,5,2,1,2019,3128,87,0.0,2378,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14232,2017-01-29,Stark Inline Hotel,2983,87,0.0,2792,29,6,5,1,1,2017,4022,99,0.0,1435,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14233,2018-01-28,Stark Inline Hotel,2997,71,0.0,2354,28,6,5,1,1,2018,5183,54,0.0,3148,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14234,2019-01-27,Stark Inline Hotel,2921,91,2807.8,4891,27,6,5,1,1,2019,3489,98,0.0,3144,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14235,2017-02-06,Stark Inline Hotel,2738,94,0.0,4075,6,0,6,2,1,2017,4813,82,0.0,3634,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14236,2018-02-05,Stark Inline Hotel,2866,120,0.0,3749,5,0,6,2,1,2018,3986,72,0.0,2894,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14237,2019-02-04,Stark Inline Hotel,3294,67,0.0,4152,4,0,6,2,1,2019,3027,87,0.0,2942,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14238,2017-02-07,Stark Inline Hotel,3423,79,0.0,3688,7,1,6,2,1,2017,4080,71,0.0,4240,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14239,2018-02-06,Stark Inline Hotel,1715,97,0.0,3560,6,1,6,2,1,2018,2525,100,0.0,2160,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14240,2019-02-05,Stark Inline Hotel,3443,124,5264.06,3967,5,1,6,2,1,2019,2251,106,0.0,5260,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14241,2017-02-08,Stark Inline Hotel,2225,72,0.0,2826,8,2,6,2,1,2017,3073,66,0.0,2195,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14242,2018-02-07,Stark Inline Hotel,3285,60,0.0,2863,7,2,6,2,1,2018,4051,60,0.0,2905,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14243,2019-02-06,Stark Inline Hotel,1650,94,0.0,3662,6,2,6,2,1,2019,2572,90,0.0,3053,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14244,2017-02-09,Stark Inline Hotel,2875,75,0.0,3522,9,3,6,2,1,2017,3453,98,0.0,2067,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14245,2018-02-08,Stark Inline Hotel,2258,90,0.0,2406,8,3,6,2,1,2018,3498,80,0.0,4617,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14246,2019-02-07,Stark Inline Hotel,4727,76,0.0,4875,7,3,6,2,1,2019,2214,115,0.0,3744,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14247,2017-02-10,Stark Inline Hotel,2949,69,0.0,3396,10,4,6,2,1,2017,4253,90,0.0,2779,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14248,2018-02-09,Stark Inline Hotel,3891,94,0.0,3264,9,4,6,2,1,2018,3859,71,0.0,2888,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14249,2019-02-08,Stark Inline Hotel,3599,88,0.0,2450,8,4,6,2,1,2019,3190,77,0.0,4218,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14250,2017-02-11,Stark Inline Hotel,3902,97,0.0,1496,11,5,6,2,1,2017,2661,60,0.0,4890,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14251,2018-02-10,Stark Inline Hotel,3012,60,0.0,4963,10,5,6,2,1,2018,3254,101,0.0,2073,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14252,2019-02-09,Stark Inline Hotel,3436,117,0.0,2422,9,5,6,2,1,2019,2419,100,0.0,3792,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14253,2017-02-05,Stark Inline Hotel,4372,116,0.0,2974,5,6,6,2,1,2017,2284,124,0.0,2989,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14254,2018-02-04,Stark Inline Hotel,3548,83,0.0,1754,4,6,6,2,1,2018,4089,75,0.0,4058,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14255,2019-02-03,Stark Inline Hotel,3655,81,0.0,3006,3,6,6,2,1,2019,3298,102,0.0,3506,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14256,2017-02-13,Stark Inline Hotel,3695,90,0.0,1614,13,0,7,2,1,2017,3191,87,0.0,3945,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14257,2018-02-12,Stark Inline Hotel,3179,89,0.0,4816,12,0,7,2,1,2018,3119,80,0.0,2798,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14258,2019-02-11,Stark Inline Hotel,3719,124,0.0,4419,11,0,7,2,1,2019,1710,53,0.0,4206,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14259,2017-02-14,Stark Inline Hotel,3486,96,0.0,3125,14,1,7,2,1,2017,1666,31,0.0,3157,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14260,2018-02-13,Stark Inline Hotel,3750,93,0.0,1940,13,1,7,2,1,2018,4141,113,0.0,1834,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14261,2019-02-12,Stark Inline Hotel,2690,93,0.0,3721,12,1,7,2,1,2019,4047,86,0.0,1327,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14262,2017-02-15,Stark Inline Hotel,3134,57,0.0,3200,15,2,7,2,1,2017,2321,87,0.0,1768,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14263,2018-02-14,Stark Inline Hotel,3678,87,0.0,5013,14,2,7,2,1,2018,3300,93,0.0,3016,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14264,2019-02-13,Stark Inline Hotel,2121,57,0.0,2591,13,2,7,2,1,2019,3039,94,0.0,5445,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14265,2017-02-16,Stark Inline Hotel,1930,69,0.0,4251,16,3,7,2,1,2017,3713,77,0.0,2785,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14266,2018-02-15,Stark Inline Hotel,4173,74,0.0,4730,15,3,7,2,1,2018,5008,76,0.0,2737,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14267,2019-02-14,Stark Inline Hotel,3749,103,0.0,2615,14,3,7,2,1,2019,3110,94,0.0,3510,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14268,2017-02-17,Stark Inline Hotel,2381,84,0.0,2514,17,4,7,2,1,2017,3244,91,0.0,2323,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14269,2018-02-16,Stark Inline Hotel,4172,66,0.0,3785,16,4,7,2,1,2018,3987,82,0.0,5181,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14270,2019-02-15,Stark Inline Hotel,3560,99,0.0,3037,15,4,7,2,1,2019,3501,88,0.0,3239,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14271,2017-02-18,Stark Inline Hotel,3422,99,0.0,2566,18,5,7,2,1,2017,3879,45,0.0,3120,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14272,2018-02-17,Stark Inline Hotel,4564,79,0.0,2953,17,5,7,2,1,2018,3548,46,0.0,4336,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14273,2019-02-16,Stark Inline Hotel,3143,68,0.0,1444,16,5,7,2,1,2019,2344,91,0.0,3615,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14274,2017-02-12,Stark Inline Hotel,4314,102,0.0,3595,12,6,7,2,1,2017,3113,91,0.0,4088,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14275,2018-02-11,Stark Inline Hotel,3901,77,0.0,4501,11,6,7,2,1,2018,2626,99,0.0,4387,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14276,2019-02-10,Stark Inline Hotel,3680,54,0.0,2325,10,6,7,2,1,2019,2439,101,0.0,3633,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14277,2017-02-20,Stark Inline Hotel,4327,93,0.0,934,20,0,8,2,1,2017,5717,120,0.0,3406,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14278,2018-02-19,Stark Inline Hotel,3699,104,0.0,2653,19,0,8,2,1,2018,1899,140,0.0,5150,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14279,2019-02-18,Stark Inline Hotel,3216,107,0.0,2837,18,0,8,2,1,2019,3848,84,0.0,2339,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14280,2017-02-21,Stark Inline Hotel,4171,75,0.0,2683,21,1,8,2,1,2017,3636,73,0.0,3820,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14281,2018-02-20,Stark Inline Hotel,3712,62,0.0,2066,20,1,8,2,1,2018,4472,73,0.0,2514,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14282,2019-02-19,Stark Inline Hotel,2296,92,0.0,2622,19,1,8,2,1,2019,3723,93,0.0,3337,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14283,2017-02-22,Stark Inline Hotel,2917,99,0.0,2133,22,2,8,2,1,2017,3602,87,0.0,1973,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14284,2018-02-21,Stark Inline Hotel,3087,70,0.0,2086,21,2,8,2,1,2018,3173,109,0.0,3716,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14285,2019-02-20,Stark Inline Hotel,4410,71,0.0,3498,20,2,8,2,1,2019,2469,88,0.0,2641,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14286,2017-02-23,Stark Inline Hotel,3143,56,0.0,3744,23,3,8,2,1,2017,3288,71,0.0,4209,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14287,2018-02-22,Stark Inline Hotel,3981,73,0.0,3026,22,3,8,2,1,2018,2853,112,0.0,2157,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14288,2019-02-21,Stark Inline Hotel,3876,84,0.0,5078,21,3,8,2,1,2019,4129,103,0.0,3803,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14289,2017-02-24,Stark Inline Hotel,2992,95,0.0,4374,24,4,8,2,1,2017,3464,93,0.0,2173,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14290,2018-02-23,Stark Inline Hotel,3498,88,0.0,5494,23,4,8,2,1,2018,2986,80,0.0,4541,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14291,2019-02-22,Stark Inline Hotel,2027,82,0.0,2554,22,4,8,2,1,2019,2553,99,0.0,4406,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14292,2017-02-25,Stark Inline Hotel,3442,79,0.0,2898,25,5,8,2,1,2017,4341,72,0.0,1435,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14293,2018-02-24,Stark Inline Hotel,5505,55,0.0,3144,24,5,8,2,1,2018,4060,98,0.0,4300,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14294,2019-02-23,Stark Inline Hotel,3123,79,10630.29,4114,23,5,8,2,1,2019,2747,82,0.0,2335,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14295,2017-02-19,Stark Inline Hotel,2259,81,0.0,4165,19,6,8,2,1,2017,4960,92,0.0,3654,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14296,2018-02-18,Stark Inline Hotel,1730,88,0.0,959,18,6,8,2,1,2018,4666,99,0.0,2115,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14297,2019-02-17,Stark Inline Hotel,4279,99,0.0,3795,17,6,8,2,1,2019,3135,33,0.0,3364,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14298,2017-02-27,Stark Inline Hotel,2384,79,0.0,3391,27,0,9,2,1,2017,2827,88,0.0,4281,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14299,2018-02-26,Stark Inline Hotel,2275,40,0.0,2482,26,0,9,2,1,2018,2265,67,0.0,856,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14300,2017-02-28,Stark Inline Hotel,3666,89,0.0,3131,28,1,9,2,1,2017,2869,59,0.0,2279,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14301,2018-02-27,Stark Inline Hotel,3536,103,0.0,3263,27,1,9,2,1,2018,3788,92,0.0,3107,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14302,2017-03-01,Stark Inline Hotel,2859,116,0.0,3337,1,2,9,3,1,2017,4126,98,0.0,2591,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14303,2018-02-28,Stark Inline Hotel,2966,54,0.0,3151,28,2,9,2,1,2018,2830,77,0.0,2304,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14304,2017-03-02,Stark Inline Hotel,3917,90,0.0,2662,2,3,9,3,1,2017,3782,122,0.0,1707,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14305,2018-03-01,Stark Inline Hotel,2213,92,0.0,2355,1,3,9,3,1,2018,3436,91,0.0,3295,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14306,2017-03-03,Stark Inline Hotel,1997,86,0.0,3348,3,4,9,3,1,2017,2910,91,0.0,2199,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14307,2018-03-02,Stark Inline Hotel,3247,93,0.0,3753,2,4,9,3,1,2018,3253,102,0.0,1008,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14308,2017-03-04,Stark Inline Hotel,959,110,0.0,2898,4,5,9,3,1,2017,2779,100,0.0,2628,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14309,2018-03-03,Stark Inline Hotel,2345,81,0.0,1864,3,5,9,3,1,2018,3418,130,0.0,2956,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14310,2017-02-26,Stark Inline Hotel,3905,83,0.0,2849,26,6,9,2,1,2017,2420,66,0.0,1896,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14311,2018-02-25,Stark Inline Hotel,3461,97,0.0,2597,25,6,9,2,1,2018,3967,91,0.0,3992,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14312,2019-02-24,Stark Inline Hotel,2902,70,0.0,1371,24,6,9,2,1,2019,3375,94,0.0,3062,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14313,2017-03-06,Stark Inline Hotel,3733,119,0.0,3565,6,0,10,3,1,2017,3163,52,0.0,3962,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14314,2018-03-05,Stark Inline Hotel,3967,113,0.0,3113,5,0,10,3,1,2018,3924,68,0.0,2577,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14315,2017-03-07,Stark Inline Hotel,3134,64,0.0,3316,7,1,10,3,1,2017,2681,69,0.0,4492,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14316,2018-03-06,Stark Inline Hotel,1723,132,0.0,3690,6,1,10,3,1,2018,3921,75,0.0,2119,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14317,2017-03-08,Stark Inline Hotel,2659,82,0.0,5596,8,2,10,3,1,2017,2566,123,0.0,2553,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14318,2018-03-07,Stark Inline Hotel,3617,107,0.0,3944,7,2,10,3,1,2018,3154,91,0.0,3104,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14319,2017-03-09,Stark Inline Hotel,2505,66,0.0,2418,9,3,10,3,1,2017,3118,107,0.0,2961,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14320,2018-03-08,Stark Inline Hotel,3920,99,0.0,4258,8,3,10,3,1,2018,3537,92,0.0,1712,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14321,2017-03-10,Stark Inline Hotel,2454,95,0.0,1890,10,4,10,3,1,2017,4126,120,0.0,2989,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14322,2018-03-09,Stark Inline Hotel,2959,69,0.0,3549,9,4,10,3,1,2018,3190,83,0.0,3362,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14323,2017-03-11,Stark Inline Hotel,3793,98,0.0,2337,11,5,10,3,1,2017,2287,86,0.0,2776,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14324,2018-03-10,Stark Inline Hotel,4103,60,0.0,2212,10,5,10,3,1,2018,3953,103,0.0,3149,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14325,2017-03-05,Stark Inline Hotel,3340,75,0.0,2648,5,6,10,3,1,2017,1508,69,0.0,1841,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14326,2018-03-04,Stark Inline Hotel,2078,126,0.0,2548,4,6,10,3,1,2018,2678,86,0.0,4832,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14327,2017-03-13,Stark Inline Hotel,2779,93,0.0,2456,13,0,11,3,1,2017,2072,131,0.0,1025,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14328,2018-03-12,Stark Inline Hotel,3044,78,0.0,1190,12,0,11,3,1,2018,2911,106,0.0,2075,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14329,2017-03-14,Stark Inline Hotel,2799,79,0.0,2470,14,1,11,3,1,2017,4895,96,0.0,2613,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14330,2018-03-13,Stark Inline Hotel,4340,76,0.0,4406,13,1,11,3,1,2018,3870,115,0.0,3112,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
14331,2017-03-15,Stark Inline Hotel,2549,72,0.0,1534,15,2,11,3,1,2017,2777,35,0.0,966,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
